dealerID,stockno,year,vin,new/used,make,model,series,modelnum,body,mileage,extcolor,intcolor,transmission,doors,askingprice,MSRP,invoice,daysinstock,certified,engine,fuelcode,drivetrain,restraint,dealercomment,vehiclecomment,packagecode,ImageURLs,options,Video
"7468","C24714","2008","WBSNB93558CX08694","N","BMW","5-Series ","4dr Sdn M5 RWD ","0851","","","0A35","","","4","97630.0000","","90570","21","No","5.0 L V10 Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Communications-Onboard Hands Free,Navigation System,Parking Assist,Tire-Pressure Monitoring System,Security System,AM/FM Stereo,Audio-Upgrade Sound System,CD Player,MP3 Sound System,Additional Power Outlet(s),Air Conditioning,Air Conditioning - Rear,Climate Control - Auto,Climate Control - Dual,Rear Seat Heat Ducts,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Heated Driver,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Heated Passenger,Seat-Lumbar-Passenger,Leather Seats,Roof - Power Sunroof,Roof-Sun/Moon,Roof-Sun-Shield,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirrors-Memory,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Spoiler,Headlights-High Intensity Discharge,Headlights-Auto-Off,Headlights-Auto-On,Built-in Garage Door Opener,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Intermittent Wipers,Wipers-Rain Sensing,Wipers-Variable Speed Intermittent,Rear Defrost,Daytime Running Lights,Differential-Locking Rear",""
"7468","C24718","2008","WBANW53558CT52328","N","BMW","5-Series ","4dr Sdn 550i RWD ","0853","Compact Car","3","0A52","","","4","70020.0000","","64930","20","No","4.8 L V8 Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Communications-Onboard Hands Free,Parking Assist,Tire-Pressure Monitoring System,Security System,AM/FM Stereo,CD Player,MP3 Sound System,Additional Power Outlet(s),Air Conditioning,Air Conditioning - Rear,Climate Control - Auto,Climate Control - Dual,Rear Seat Heat Ducts,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Lumbar-Passenger,Leather Seats,Roof - Power Sunroof,Roof-Sun/Moon,Roof-Sun-Shield,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirrors-Memory,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-High Intensity Discharge,Headlights-Auto-Off,Headlights-Auto-On,Built-in Garage Door Opener,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Intermittent Wipers,Wipers-Rain Sensing,Wipers-Variable Speed Intermittent,Rear Defrost,Daytime Running Lights",""
"7468","C24717","2008","WBANW53508CT52351","N","BMW","5-Series ","4dr Sdn 550i RWD ","0853","Compact Car","3","0416","","","4","69120.0000","","64110","20","No","4.8 L V8 Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Communications-Onboard Hands Free,Parking Assist,Tire-Pressure Monitoring System,Security System,AM/FM Stereo,CD Player,MP3 Sound System,Additional Power Outlet(s),Air Conditioning,Air Conditioning - Rear,Climate Control - Auto,Climate Control - Dual,Rear Seat Heat Ducts,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Lumbar-Passenger,Leather Seats,Roof - Power Sunroof,Roof-Sun/Moon,Roof-Sun-Shield,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirrors-Memory,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-High Intensity Discharge,Headlights-Auto-Off,Headlights-Auto-On,Built-in Garage Door Opener,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Intermittent Wipers,Wipers-Rain Sensing,Wipers-Variable Speed Intermittent,Rear Defrost,Daytime Running Lights",""
"7468","UL20041","2004","WBANA53554B167663","U","BMW","5-Series ","525i 4dr Sdn ","0456","Compact Car","44250","Silver Grey Metallic","Auburn","Continuously Variable Trans","4","32995.0000","","","23","Yes","2.5 L I6 Cyl.","Gasoline Fuel","","Dual Front and Side Air Bags"," ","","","http://images.autouplinkusa.com/v/7468/Originals/WBANA53554B16766301.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA53554B16766302.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA53554B16766303.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA53554B16766304.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA53554B16766305.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA53554B16766306.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA53554B16766307.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA53554B16766308.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA53554B16766309.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA53554B16766310.jpg,","Certified Vehicle,Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Communications-Onboard Hands Free,Navigation System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,Audio-Upgrade Sound System,CD Changer,CD Player,Air Conditioning,Climate Control - Auto,Climate Control - Dual,Bucket Seats,Power Driver Seat,Power Passenger Seat,Roof - Power Moon,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Wheels-Aluminum,Fog Lights,Heated Driver Door Lock,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bags-Front Side Impact,Air Bag-Side-Head only-Rear,Stability Control System-Dynamic w Traction Contro,Traction Control,Power Steering,Brakes-ABS-4 Wheel,Anti-Lock Brakes,4 Wheel Disc Brakes,Child Safety Locks,Rear Defrost,Daytime Running Lights",""
"7468","L20503","2006","WBSNB93586B582060","U","BMW","5-Series ","M5 4dr Sdn ","","Compact Car","29260","Black Sapphire Metallic","Sand Beige","Continuously Variable Trans","4","67995.0000","","57577","28","No","5.0 L 10 Cyl. Cyl.","Gasoline Fuel","","Dual Front and Side Air Bags"," ","","","http://images.autouplinkusa.com/v/7468/Originals/WBSNB93586B58206001.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBSNB93586B58206002.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBSNB93586B58206003.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBSNB93586B58206004.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBSNB93586B58206005.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBSNB93586B58206006.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBSNB93586B58206007.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBSNB93586B58206008.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBSNB93586B58206009.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBSNB93586B58206010.jpg,","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Communications-Onboard Hands Free,Navigation System,Parking Assist,Tire-Pressure Monitoring System,Security System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,Audio-Upgrade Sound System,CD Changer,CD Player,Blue Tooth Communications,Air Conditioning,Climate Control - Auto,Climate Control - Dual,Bucket Seats,Power Driver Seat,Power Passenger Seat,Leather Seats,Roof - Power Moon,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Wheels-Aluminum,Spoiler,Head lamp washer,Headlights-High Intensity Discharge,Xenon Headlights w Auto Self-Leveling,Heated Driver Door Lock,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bags-Front Side Impact,Air Bag-Side-Head only-Rear,Stability Control System-Dynamic,Traction Control,Brakes-ABS-4 Wheel,Anti-Lock Brakes,4 Wheel Disc Brakes,BMW Assist,Telephone-Hands-Free Wireless Connection,Rear Defrost",""
"7468","C24744","2008","WBANW13558CZ72833","N","BMW","5-Series ","4dr Sdn 535i RWD ","0850","Compact Car","","0A76","","","4","58175.0000","","54065","15","No","3.0 L I6 Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Communications-Onboard Hands Free,Tire-Pressure Monitoring System,Security System,AM/FM Stereo,CD Player,MP3 Sound System,Additional Power Outlet(s),Air Conditioning,Air Conditioning - Rear,Climate Control - Auto,Climate Control - Dual,Rear Seat Heat Ducts,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Lumbar-Passenger,Vinyl Seats,Roof - Power Sunroof,Roof-Sun/Moon,Roof-Sun-Shield,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirrors-Memory,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-High Intensity Discharge,Headlights-Auto-Off,Headlights-Auto-On,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Intermittent Wipers,Wipers-Rain Sensing,Wipers-Variable Speed Intermittent,Rear Defrost,Daytime Running Lights",""
"7468","C24773","2008","WBANW13508CZ77180","N","BMW","5-Series ","4dr Sdn 535i RWD ","0850","Compact Car","2","0A52","","","4","57875.0000","","53795","14","No","3.0 L I6 Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Communications-Onboard Hands Free,Tire-Pressure Monitoring System,Security System,AM/FM Stereo,CD Player,MP3 Sound System,Additional Power Outlet(s),Air Conditioning,Air Conditioning - Rear,Climate Control - Auto,Climate Control - Dual,Rear Seat Heat Ducts,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Lumbar-Passenger,Vinyl Seats,Roof - Power Sunroof,Roof-Sun/Moon,Roof-Sun-Shield,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirrors-Memory,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-High Intensity Discharge,Headlights-Auto-Off,Headlights-Auto-On,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Intermittent Wipers,Wipers-Rain Sensing,Wipers-Variable Speed Intermittent,Rear Defrost,Daytime Running Lights",""
"7468","C24769","2008","WBANW535X8CT52356","N","BMW","5-Series ","4dr Sdn 550i RWD ","0853","Compact Car","3","0300","","","4","71020.0000","","66840","14","No","4.8 L V8 Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Communications-Onboard Hands Free,Parking Assist,Tire-Pressure Monitoring System,Security System,AM/FM Stereo,CD Player,MP3 Sound System,Additional Power Outlet(s),Air Conditioning,Air Conditioning - Rear,Climate Control - Auto,Climate Control - Dual,Rear Seat Heat Ducts,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Lumbar-Passenger,Leather Seats,Roof - Power Sunroof,Roof-Sun/Moon,Roof-Sun-Shield,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirrors-Memory,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-High Intensity Discharge,Headlights-Auto-Off,Headlights-Auto-On,Built-in Garage Door Opener,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Intermittent Wipers,Wipers-Rain Sensing,Wipers-Variable Speed Intermittent,Rear Defrost,Daytime Running Lights",""
"7468","C24760","2008","WBANW53588CT52372","N","BMW","5-Series ","4dr Sdn 550i RWD ","0853","Compact Car","3","0A68","","","4","70045.0000","","64955","16","No","4.8 L V8 Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Communications-Onboard Hands Free,Parking Assist,Tire-Pressure Monitoring System,Security System,AM/FM Stereo,CD Player,MP3 Sound System,Additional Power Outlet(s),Air Conditioning,Air Conditioning - Rear,Climate Control - Auto,Climate Control - Dual,Rear Seat Heat Ducts,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Lumbar-Passenger,Leather Seats,Roof - Power Sunroof,Roof-Sun/Moon,Roof-Sun-Shield,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirrors-Memory,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-High Intensity Discharge,Headlights-Auto-Off,Headlights-Auto-On,Built-in Garage Door Opener,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Intermittent Wipers,Wipers-Rain Sensing,Wipers-Variable Speed Intermittent,Rear Defrost,Daytime Running Lights",""
"7468","C23308A","2005","WBANB33505B088761","U","BMW","5-Series ","545i 4dr Sdn ","0553","Compact Car","46690","Black Sapphire Metallic","Beige","6-Speed Manual","4","42995.0000","","32000","19","Yes","4.4 L 8 Cyl. Cyl.","Gasoline Fuel","","Dual Front and Side Air Bags"," ","","","http://images.autouplinkusa.com/v/7468/Originals/WBANB33505B08876101.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB33505B08876102.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB33505B08876103.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB33505B08876104.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB33505B08876105.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB33505B08876106.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB33505B08876107.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB33505B08876108.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB33505B08876109.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB33505B08876110.jpg,","Certified Vehicle,Power Windows,Power Door Locks,Air Conditioning,Climate Control - Auto,Climate Control - Dual,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Wheels-Aluminum,Fog Lights,Headlights-High Intensity Discharge,Xenon Lamps-Adaptive/Leveling,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bags-Front Side Impact,Air Bag-Side-Head only-Rear,Stability Control System-Dynamic w Traction Contro,Traction Control,Power Steering,Brakes-ABS-4 Wheel,Anti-Lock Brakes,4 Wheel Disc Brakes,Child Safety Locks,Daytime Running Lights",""
"7468","P20551","2006","WBANE53506CK87078","U","BMW","5-Series ","525i 4dr Sdn RWD ","","Compact Car","27630","Jet Black","Grey","Automatic","4","36995.0000","","27665","19","Yes","3.0 L I6 Cyl.","Gasoline Fuel","","Dual Front and Side Air Bags"," ","","","http://images.autouplinkusa.com/v/7468/Originals/WBANE53506CK8707801.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53506CK8707802.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53506CK8707803.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53506CK8707804.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53506CK8707805.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53506CK8707806.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53506CK8707807.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53506CK8707808.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53506CK8707809.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53506CK8707810.jpg,","Certified Vehicle,Power Windows,Power Door Locks,Air Conditioning,Climate Control - Auto,Climate Control - Dual,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Wheels-Aluminum,Fog Lights,Heated Driver Door Lock,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bags-Front Side Impact,Air Bag-Side-Head only-Rear,Stability Control System-Dynamic w Traction Contro,Traction Control,Power Steering-Variable rate,Power Steering,Brakes-ABS-4 Wheel,Anti-Lock Brakes,4 Wheel Disc Brakes",""
"7468","L20510A","2007","WBANE53517CW59724","U","BMW","5-Series ","4dr Sdn 525i RWD ","0756","Compact Car","16691","Jet Black","Beige","Automatic","4","41995.0000","","33000","15","Yes","3.0 L I6 Cyl.","Gasoline Fuel","","Dual Front and Side Air Bags"," ","","","http://images.autouplinkusa.com/v/7468/Originals/WBANE53517CW5972401.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53517CW5972402.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53517CW5972403.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53517CW5972404.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53517CW5972405.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53517CW5972406.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53517CW5972407.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53517CW5972408.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53517CW5972409.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANE53517CW5972410.jpg,","Certified Vehicle,Power Windows,Power Door Locks,Air Conditioning,Air Conditioning - Rear,Climate Control - Auto,Climate Control - Dual,Climate Control - Zone,Air Filtration System-Interior,Rear Seat Heat Ducts,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Wheels-Aluminum,Fog Lights,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bags-Front Side Impact,Air Bag-Side-Head only-Rear,Stability Control System-Dynamic w Traction Contro,Traction Control,Power Steering,Brakes-ABS-4 Wheel,Anti-Lock Brakes,4 Wheel Disc Brakes,Daytime Running Lights",""
"7468","C24782","2008","WBANW13518CK93156","N","BMW","5-Series ","4dr Sdn 535i RWD ","0850","Compact Car","4","0668","","","4","58375.0000","","54250","13","No","3.0 L I6 Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Communications-Onboard Hands Free,Tire-Pressure Monitoring System,Security System,AM/FM Stereo,CD Player,MP3 Sound System,Additional Power Outlet(s),Air Conditioning,Air Conditioning - Rear,Climate Control - Auto,Climate Control - Dual,Rear Seat Heat Ducts,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Lumbar-Passenger,Vinyl Seats,Roof - Power Sunroof,Roof-Sun/Moon,Roof-Sun-Shield,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirrors-Memory,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-High Intensity Discharge,Headlights-Auto-Off,Headlights-Auto-On,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Intermittent Wipers,Wipers-Rain Sensing,Wipers-Variable Speed Intermittent,Rear Defrost,Daytime Running Lights",""
"7468","P20563","2004","WBANB335X4B113809","U","BMW","5-Series ","545iA 4dr Sdn 6-Spd Auto ","","Compact Car","27905","Black Sapphire Metallic","Tan","6-Speed A/T","4","44995.0000","","31575","14","Yes","4.4 L 8 Cyl. Cyl.","Gasoline Fuel","","Dual Front and Side Air Bags"," ","","","http://images.autouplinkusa.com/v/7468/Originals/WBANB335X4B11380901.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB335X4B11380902.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB335X4B11380903.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB335X4B11380904.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB335X4B11380905.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB335X4B11380906.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB335X4B11380907.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB335X4B11380908.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB335X4B11380909.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANB335X4B11380910.jpg,","Certified Vehicle,Power Windows,Power Door Locks,Air Conditioning,Climate Control - Auto,Climate Control - Dual,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Wheels-Aluminum,Fog Lights,Headlights-High Intensity Discharge,Xenon Lamps-Adaptive/Leveling,Heated Driver Door Lock,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bags-Front Side Impact,Air Bag-Side-Head only-Rear,Stability Control System-Dynamic w Traction Contro,Traction Control,Power Steering,Brakes-ABS-4 Wheel,Anti-Lock Brakes,4 Wheel Disc Brakes,Child Safety Locks,Daytime Running Lights",""
"7468","P20562","2004","WBANA73574B058472","U","BMW","5-Series ","530i 4dr Sdn ","","Compact Car","24768","Mystic Blue Metallic","Grey","Automatic","4","32995.0000","","25300","15","Yes","3.0 L I6 Cyl.","Gasoline Fuel","","Dual Front and Side Air Bags"," ","","","http://images.autouplinkusa.com/v/7468/Originals/WBANA73574B05847201.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA73574B05847202.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA73574B05847203.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA73574B05847204.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA73574B05847205.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA73574B05847206.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA73574B05847207.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA73574B05847208.jpg,http://images.autouplinkusa.com/v/7468/Originals/WBANA73574B05847209.jpg,","Certified Vehicle,Power Windows,Power Door Locks,Air Conditioning,Climate Control - Auto,Climate Control - Dual,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Wheels-Aluminum,Fog Lights,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bags-Front Side Impact,Air Bag-Side-Head only-Rear,Stability Control System-Dynamic w Traction Contro,Traction Control,Power Steering,Brakes-ABS-4 Wheel,Anti-Lock Brakes,4 Wheel Disc Brakes,Child Safety Locks,Daytime Running Lights",""
"7468","P20559","2004","WBANA53544B850907","U","BMW","5-Series ","525i 4dr Sdn ","","Compact Car","23648","Black","Black","","4","34995.0000","","27050","14","No","2.5 L I6 Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Communications-Onboard Hands Free,Tire-Pressure Monitoring System,Security System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,CD Player,Additional Power Outlet(s),Air Conditioning,Climate Control - Auto,Climate Control - Dual,Seat-Memory,Power Driver Seat,Power Passenger Seat,Vinyl Seats,Roof - Power Sunroof,Roof-Sun/Moon,Roof-Sun-Shield,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirrors-Memory,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-Auto-Off,Headlights-Auto-On,Reading Lamps-Front,Reading Lamps-Rear,Telephone-Prewire,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Child Safety Locks,Intermittent Wipers,Wipers-Rain Sensing,Wipers-Variable Speed Intermittent,Rear Defrost,Daytime Running Lights",""
